Date,Sun,Mercury,Venus,Mars,Jupiter,Saturn,Uranus,Neptune,Pluto,MeanNode,SouthNode
Mar 25 2023 12:00 pm,4.575,12.6879,40.2752,90.005,17.563,332.0362,46.4866,355.4762,300.0353,35.7821,215.7821
Mar 25 2023 2:00 pm,4.6576,12.8553,40.3748,90.0453,17.5829,332.0452,46.4905,355.4793,300.0367,35.7776,215.7776
Mar 25 2023 4:00 pm,4.7402,13.0226,40.4743,90.0856,17.6028,332.0543,46.4943,355.4824,300.0382,35.7732,215.7732
Mar 25 2023 6:00 pm,4.8228,13.1899,40.5739,90.126,17.6227,332.0633,46.4982,355.4856,300.0396,35.7688,215.7688
Mar 25 2023 8:00 pm,4.9055,13.357,40.6734,90.1663,17.6426,332.0723,46.5021,355.4887,300.041,35.7644,215.7644
Mar 25 2023 10:00 pm,4.9881,13.5241,40.7729,90.2067,17.6625,332.0813,46.5059,355.4918,300.0425,35.76,215.76
Mar 26 2023 0:00 am,5.0707,13.6911,40.8724,90.2471,17.6824,332.0903,46.5098,355.495,300.0439,35.7556,215.7556
Mar 26 2023 2:00 am,5.1532,13.8581,40.9719,90.2875,17.7023,332.0993,46.5137,355.4981,300.0453,35.7512,215.7512
Mar 26 2023 4:00 am,5.2358,14.025,41.0714,90.328,17.7223,332.1083,46.5176,355.5012,300.0467,35.7468,215.7468
Mar 26 2023 6:00 am,5.3184,14.1917,41.1708,90.3684,17.7422,332.1173,46.5215,355.5043,300.0481,35.7423,215.7423
Mar 26 2023 8:00 am,5.401,14.3584,41.2703,90.4089,17.7621,332.1263,46.5254,355.5075,300.0496,35.7379,215.7379
Mar 26 2023 10:00 am,5.4836,14.525,41.3698,90.4494,17.782,332.1353,46.5293,355.5106,300.051,35.7335,215.7335
Mar 26 2023 12:00 pm,5.5661,14.6915,41.4692,90.4899,17.802,332.1443,46.5332,355.5137,300.0524,35.7291,215.7291
Mar 26 2023 2:00 pm,5.6487,14.858,41.5686,90.5304,17.8219,332.1533,46.5371,355.5169,300.0538,35.7247,215.7247
Mar 26 2023 4:00 pm,5.7313,15.0243,41.6681,90.571,17.8418,332.1623,46.541,355.52,300.0552,35.7203,215.7203
Mar 26 2023 6:00 pm,5.8138,15.1905,41.7675,90.6115,17.8617,332.1712,46.5449,355.5231,300.0566,35.7159,215.7159
Mar 26 2023 8:00 pm,5.8964,15.3566,41.8669,90.6521,17.8817,332.1802,46.5488,355.5262,300.058,35.7115,215.7115
Mar 26 2023 10:00 pm,5.9789,15.5226,41.9663,90.6927,17.9016,332.1891,46.5527,355.5294,300.0594,35.707,215.707
Mar 27 2023 0:00 am,6.0615,15.6884,42.0656,90.7333,17.9216,332.1981,46.5566,355.5325,300.0608,35.7026,215.7026
Mar 27 2023 2:00 am,6.144,15.8542,42.165,90.774,17.9415,332.207,46.5605,355.5356,300.0622,35.6982,215.6982
Mar 27 2023 4:00 am,6.2265,16.0198,42.2644,90.8146,17.9614,332.216,46.5645,355.5387,300.0636,35.6938,215.6938
Mar 27 2023 6:00 am,6.3091,16.1854,42.3637,90.8553,17.9814,332.2249,46.5684,355.5419,300.0649,35.6894,215.6894
Mar 27 2023 8:00 am,6.3916,16.3507,42.4631,90.896,18.0013,332.2339,46.5723,355.545,300.0663,35.685,215.685
Mar 27 2023 10:00 am,6.4741,16.516,42.5624,90.9367,18.0213,332.2428,46.5763,355.5481,300.0677,35.6806,215.6806
Mar 27 2023 12:00 pm,6.5566,16.6811,42.6617,90.9774,18.0412,332.2517,46.5802,355.5512,300.0691,35.6762,215.6762
Mar 27 2023 2:00 pm,6.6392,16.8461,42.761,91.0181,18.0612,332.2606,46.5842,355.5543,300.0705,35.6718,215.6718
Mar 27 2023 4:00 pm,6.7217,17.011,42.8603,91.0589,18.0811,332.2695,46.5881,355.5575,300.0718,35.6673,215.6673
Mar 27 2023 6:00 pm,6.8042,17.1757,42.9596,91.0997,18.1011,332.2784,46.5921,355.5606,300.0732,35.6629,215.6629
Mar 27 2023 8:00 pm,6.8867,17.3402,43.0589,91.1404,18.121,332.2873,46.596,355.5637,300.0745,35.6585,215.6585
Mar 27 2023 10:00 pm,6.9692,17.5046,43.1582,91.1813,18.141,332.2962,46.6,355.5668,300.0759,35.6541,215.6541
Mar 28 2023 0:00 am,7.0517,17.6689,43.2574,91.2221,18.161,332.3051,46.6039,355.5699,300.0773,35.6497,215.6497
Mar 28 2023 2:00 am,7.1342,17.833,43.3567,91.2629,18.1809,332.314,46.6079,355.573,300.0786,35.6453,215.6453
Mar 28 2023 4:00 am,7.2166,17.9969,43.4559,91.3038,18.2009,332.3229,46.6119,355.5762,300.08,35.6409,215.6409
Mar 28 2023 6:00 am,7.2991,18.1607,43.5551,91.3446,18.2209,332.3318,46.6158,355.5793,300.0813,35.6365,215.6365
Mar 28 2023 8:00 am,7.3816,18.3243,43.6543,91.3855,18.2408,332.3407,46.6198,355.5824,300.0827,35.6321,215.6321
Mar 28 2023 10:00 am,7.4641,18.4877,43.7535,91.4264,18.2608,332.3495,46.6238,355.5855,300.084,35.6276,215.6276
Mar 28 2023 12:00 pm,7.5465,18.6509,43.8527,91.4674,18.2808,332.3584,46.6278,355.5886,300.0853,35.6232,215.6232
Mar 28 2023 2:00 pm,7.629,18.814,43.9519,91.5083,18.3008,332.3672,46.6318,355.5917,300.0867,35.6188,215.6188
Mar 28 2023 4:00 pm,7.7114,18.9769,44.0511,91.5493,18.3207,332.3761,46.6357,355.5948,300.088,35.6144,215.6144
Mar 28 2023 6:00 pm,7.7939,19.1396,44.1502,91.5902,18.3407,332.3849,46.6397,355.5979,300.0893,35.61,215.61
Mar 28 2023 8:00 pm,7.8763,19.3021,44.2494,91.6312,18.3607,332.3938,46.6437,355.6011,300.0907,35.6056,215.6056
Mar 28 2023 10:00 pm,7.9588,19.4644,44.3485,91.6722,18.3807,332.4026,46.6477,355.6042,300.092,35.6012,215.6012
Mar 29 2023 0:00 am,8.0412,19.6265,44.4476,91.7133,18.4007,332.4115,46.6517,355.6073,300.0933,35.5968,215.5968
Mar 29 2023 2:00 am,8.1237,19.7884,44.5468,91.7543,18.4206,332.4203,46.6557,355.6104,300.0946,35.5924,215.5924
Mar 29 2023 4:00 am,8.2061,19.9501,44.6459,91.7954,18.4406,332.4291,46.6597,355.6135,300.0959,35.5879,215.5879
Mar 29 2023 6:00 am,8.2885,20.1116,44.745,91.8364,18.4606,332.4379,46.6638,355.6166,300.0973,35.5835,215.5835
Mar 29 2023 8:00 am,8.3709,20.2729,44.844,91.8775,18.4806,332.4467,46.6678,355.6197,300.0986,35.5791,215.5791
Mar 29 2023 10:00 am,8.4533,20.434,44.9431,91.9186,18.5006,332.4555,46.6718,355.6228,300.0999,35.5747,215.5747
Mar 29 2023 12:00 pm,8.5358,20.5948,45.0422,91.9598,18.5206,332.4643,46.6758,355.6259,300.1012,35.5703,215.5703
Mar 29 2023 2:00 pm,8.6182,20.7554,45.1412,92.0009,18.5406,332.4731,46.6798,355.629,300.1025,35.5659,215.5659
Mar 29 2023 4:00 pm,8.7006,20.9158,45.2403,92.042,18.5606,332.4819,46.6839,355.6321,300.1038,35.5615,215.5615
Mar 29 2023 6:00 pm,8.783,21.076,45.3393,92.0832,18.5806,332.4907,46.6879,355.6352,300.1051,35.5571,215.5571
Mar 29 2023 8:00 pm,8.8654,21.2359,45.4383,92.1244,18.6006,332.4995,46.6919,355.6383,300.1063,35.5526,215.5526
Mar 29 2023 10:00 pm,8.9477,21.3956,45.5373,92.1656,18.6206,332.5083,46.696,355.6414,300.1076,35.5482,215.5482
Mar 30 2023 0:00 am,9.0301,21.555,45.6363,92.2068,18.6406,332.517,46.7,355.6445,300.1089,35.5438,215.5438
Mar 30 2023 2:00 am,9.1125,21.7142,45.7353,92.2481,18.6606,332.5258,46.704,355.6476,300.1102,35.5394,215.5394
Mar 30 2023 4:00 am,9.1949,21.8731,45.8343,92.2893,18.6806,332.5346,46.7081,355.6507,300.1115,35.535,215.535
Mar 30 2023 6:00 am,9.2773,22.0318,45.9332,92.3306,18.7006,332.5433,46.7121,355.6538,300.1127,35.5306,215.5306
Mar 30 2023 8:00 am,9.3596,22.1902,46.0322,92.3719,18.7206,332.5521,46.7162,355.6569,300.114,35.5262,215.5262
Mar 30 2023 10:00 am,9.442,22.3484,46.1311,92.4132,18.7406,332.5608,46.7202,355.66,300.1153,35.5218,215.5218
Mar 30 2023 12:00 pm,9.5243,22.5063,46.2301,92.4545,18.7606,332.5695,46.7243,355.6631,300.1165,35.5174,215.5174
Mar 30 2023 2:00 pm,9.6067,22.6639,46.329,92.4958,18.7806,332.5783,46.7284,355.6662,300.1178,35.5129,215.5129
Mar 30 2023 4:00 pm,9.689,22.8213,46.4279,92.5372,18.8007,332.587,46.7324,355.6692,300.1191,35.5085,215.5085
Mar 30 2023 6:00 pm,9.7714,22.9783,46.5268,92.5785,18.8207,332.5957,46.7365,355.6723,300.1203,35.5041,215.5041
Mar 30 2023 8:00 pm,9.8537,23.1351,46.6257,92.6199,18.8407,332.6044,46.7406,355.6754,300.1216,35.4997,215.4997
Mar 30 2023 10:00 pm,9.9361,23.2916,46.7245,92.6613,18.8607,332.6131,46.7446,355.6785,300.1228,35.4953,215.4953
