Date,Sun,Mercury,Venus,Mars,Jupiter,Saturn,MeanNode,SouthNode
Jan 1 2022 0:00 am,256.4656,274.1195,269.2313,229.0357,306.4825,287.8393,35.4671,215.4671
Jan 1 2022 4:00 am,256.6355,274.3563,269.1499,229.1542,306.5151,287.8574,35.4583,215.4583
Jan 1 2022 8:00 am,256.8055,274.592,269.0676,229.2727,306.5477,287.8754,35.4495,215.4495
Jan 1 2022 12:00 pm,256.9754,274.8268,268.9846,229.3913,306.5804,287.8935,35.4407,215.4407
Jan 1 2022 4:00 pm,257.1453,275.0606,268.9008,229.5098,306.6131,287.9116,35.4318,215.4318
Jan 1 2022 8:00 pm,257.3153,275.2933,268.8163,229.6284,306.6459,287.9297,35.423,215.423
Jan 2 2022 0:00 am,257.4852,275.5249,268.7309,229.7469,306.6787,287.9478,35.4142,215.4142
Jan 2 2022 4:00 am,257.6552,275.7553,268.6449,229.8655,306.7115,287.966,35.4054,215.4054
Jan 2 2022 8:00 am,257.8251,275.9846,268.5581,229.9841,306.7444,287.9841,35.3966,215.3966
Jan 2 2022 12:00 pm,257.995,276.2127,268.4706,230.1028,306.7773,288.0023,35.3877,215.3877
Jan 2 2022 4:00 pm,258.165,276.4396,268.3824,230.2214,306.8103,288.0205,35.3789,215.3789
Jan 2 2022 8:00 pm,258.3349,276.6652,268.2935,230.3401,306.8433,288.0387,35.3701,215.3701
Jan 3 2022 0:00 am,258.5049,276.8895,268.2039,230.4588,306.8764,288.057,35.3613,215.3613
Jan 3 2022 4:00 am,258.6748,277.1125,268.1137,230.5775,306.9095,288.0752,35.3524,215.3524
Jan 3 2022 8:00 am,258.8448,277.3341,268.0229,230.6962,306.9426,288.0935,35.3436,215.3436
Jan 3 2022 12:00 pm,259.0147,277.5543,267.9314,230.8149,306.9758,288.1118,35.3348,215.3348
Jan 3 2022 4:00 pm,259.1847,277.773,267.8393,230.9337,307.009,288.1301,35.326,215.326
Jan 3 2022 8:00 pm,259.3546,277.9902,267.7467,231.0524,307.0423,288.1484,35.3171,215.3171
Jan 4 2022 0:00 am,259.5245,278.2059,267.6534,231.1712,307.0756,288.1668,35.3083,215.3083
Jan 4 2022 4:00 am,259.6945,278.4199,267.5596,231.29,307.1089,288.1851,35.2995,215.2995
Jan 4 2022 8:00 am,259.8644,278.6324,267.4653,231.4088,307.1423,288.2035,35.2906,215.2906
Jan 4 2022 12:00 pm,260.0343,278.8432,267.3704,231.5276,307.1757,288.2219,35.2818,215.2818
Jan 4 2022 4:00 pm,260.2043,279.0523,267.275,231.6465,307.2092,288.2403,35.273,215.273
Jan 4 2022 8:00 pm,260.3742,279.2596,267.1791,231.7653,307.2427,288.2587,35.2642,215.2642
Jan 5 2022 0:00 am,260.5441,279.4651,267.0828,231.8842,307.2762,288.2772,35.2553,215.2553
Jan 5 2022 4:00 am,260.7141,279.6687,266.9859,232.0031,307.3098,288.2956,35.2465,215.2465
Jan 5 2022 8:00 am,260.884,279.8704,266.8887,232.122,307.3434,288.3141,35.2377,215.2377
Jan 5 2022 12:00 pm,261.0539,280.0702,266.791,232.2409,307.3771,288.3326,35.2288,215.2288
Jan 5 2022 4:00 pm,261.2238,280.268,266.6929,232.3599,307.4108,288.3511,35.22,215.22
Jan 5 2022 8:00 pm,261.3938,280.4637,266.5945,232.4788,307.4445,288.3696,35.2112,215.2112
Jan 6 2022 0:00 am,261.5637,280.6573,266.4956,232.5978,307.4783,288.3882,35.2023,215.2023
Jan 6 2022 4:00 am,261.7336,280.8487,266.3964,232.7168,307.5121,288.4067,35.1935,215.1935
Jan 6 2022 8:00 am,261.9035,281.0379,266.2969,232.8358,307.546,288.4253,35.1847,215.1847
Jan 6 2022 12:00 pm,262.0734,281.2248,266.1971,232.9548,307.5799,288.4439,35.1758,215.1758
Jan 6 2022 4:00 pm,262.2433,281.4094,266.097,233.0739,307.6138,288.4625,35.167,215.167
Jan 6 2022 8:00 pm,262.4132,281.5916,265.9966,233.1929,307.6478,288.4811,35.1582,215.1582
Jan 7 2022 0:00 am,262.5831,281.7714,265.8959,233.312,307.6818,288.4997,35.1493,215.1493
Jan 7 2022 4:00 am,262.753,281.9486,265.795,233.4311,307.7158,288.5184,35.1405,215.1405
Jan 7 2022 8:00 am,262.9229,282.1233,265.6939,233.5502,307.7499,288.537,35.1317,215.1317
Jan 7 2022 12:00 pm,263.0928,282.2954,265.5926,233.6693,307.7841,288.5557,35.1228,215.1228
Jan 7 2022 4:00 pm,263.2627,282.4647,265.4911,233.7884,307.8182,288.5744,35.114,215.114
Jan 7 2022 8:00 pm,263.4325,282.6313,265.3895,233.9076,307.8524,288.5931,35.1051,215.1051
Jan 8 2022 0:00 am,263.6024,282.7951,265.2877,234.0268,307.8866,288.6118,35.0963,215.0963
Jan 8 2022 4:00 am,263.7723,282.9561,265.1858,234.1459,307.9209,288.6305,35.0875,215.0875
Jan 8 2022 8:00 am,263.9422,283.114,265.0838,234.2651,307.9552,288.6493,35.0786,215.0786
Jan 8 2022 12:00 pm,264.112,283.269,264.9818,234.3844,307.9896,288.668,35.0698,215.0698
Jan 8 2022 4:00 pm,264.2819,283.4209,264.8796,234.5036,308.024,288.6868,35.061,215.061
Jan 8 2022 8:00 pm,264.4517,283.5697,264.7775,234.6228,308.0584,288.7056,35.0521,215.0521
Jan 9 2022 0:00 am,264.6216,283.7152,264.6753,234.7421,308.0928,288.7244,35.0433,215.0433
Jan 9 2022 4:00 am,264.7914,283.8575,264.5731,234.8614,308.1273,288.7432,35.0345,215.0345
Jan 9 2022 8:00 am,264.9613,283.9964,264.4709,234.9807,308.1619,288.7621,35.0256,215.0256
Jan 9 2022 12:00 pm,265.1311,284.1319,264.3688,235.1,308.1964,288.7809,35.0168,215.0168
Jan 9 2022 4:00 pm,265.301,284.264,264.2667,235.2194,308.231,288.7998,35.0079,215.0079
Jan 9 2022 8:00 pm,265.4708,284.3925,264.1647,235.3387,308.2657,288.8187,34.9991,214.9991
Jan 10 2022 0:00 am,265.6407,284.5173,264.0628,235.4581,308.3004,288.8376,34.9903,214.9903
Jan 10 2022 4:00 am,265.8105,284.6385,263.961,235.5775,308.3351,288.8565,34.9814,214.9814
Jan 10 2022 8:00 am,265.9803,284.756,263.8594,235.6969,308.3698,288.8754,34.9726,214.9726
Jan 10 2022 12:00 pm,266.1501,284.8696,263.7579,235.8163,308.4046,288.8943,34.9638,214.9638
Jan 10 2022 4:00 pm,266.32,284.9792,263.6567,235.9357,308.4394,288.9133,34.9549,214.9549
Jan 10 2022 8:00 pm,266.4898,285.085,263.5556,236.0552,308.4743,288.9322,34.9461,214.9461
Jan 11 2022 0:00 am,266.6596,285.1867,263.4547,236.1746,308.5092,288.9512,34.9373,214.9373
Jan 11 2022 4:00 am,266.8294,285.2842,263.3541,236.2941,308.5441,288.9702,34.9284,214.9284
Jan 11 2022 8:00 am,266.9992,285.3777,263.2537,236.4136,308.5791,288.9892,34.9196,214.9196
Jan 11 2022 12:00 pm,267.169,285.4668,263.1536,236.5331,308.6141,289.0082,34.9108,214.9108
Jan 11 2022 4:00 pm,267.3388,285.5517,263.0538,236.6527,308.6491,289.0272,34.9019,214.9019
Jan 11 2022 8:00 pm,267.5086,285.6321,262.9543,236.7722,308.6842,289.0463,34.8931,214.8931
Jan 12 2022 0:00 am,267.6784,285.7082,262.8552,236.8918,308.7193,289.0653,34.8843,214.8843
Jan 12 2022 4:00 am,267.8481,285.7797,262.7564,237.0114,308.7544,289.0844,34.8754,214.8754
Jan 12 2022 8:00 am,268.0179,285.8466,262.658,237.131,308.7896,289.1035,34.8666,214.8666
Jan 12 2022 12:00 pm,268.1877,285.9089,262.5599,237.2506,308.8248,289.1226,34.8578,214.8578
Jan 12 2022 4:00 pm,268.3575,285.9665,262.4623,237.3703,308.86,289.1417,34.8489,214.8489
Jan 12 2022 8:00 pm,268.5272,286.0193,262.3651,237.4899,308.8953,289.1608,34.8401,214.8401
Jan 13 2022 0:00 am,268.697,286.0673,262.2684,237.6096,308.9306,289.1799,34.8313,214.8313
Jan 13 2022 4:00 am,268.8668,286.1104,262.1721,237.7293,308.9659,289.1991,34.8224,214.8224
Jan 13 2022 8:00 am,269.0365,286.1486,262.0763,237.849,309.0013,289.2182,34.8136,214.8136
Jan 13 2022 12:00 pm,269.2063,286.1817,261.9811,237.9687,309.0367,289.2374,34.8048,214.8048
Jan 13 2022 4:00 pm,269.376,286.2099,261.8863,238.0884,309.0722,289.2566,34.7959,214.7959
Jan 13 2022 8:00 pm,269.5458,286.2329,261.7921,238.2082,309.1076,289.2758,34.7871,214.7871
Jan 14 2022 0:00 am,269.7155,286.2508,261.6984,238.328,309.1431,289.295,34.7783,214.7783
Jan 14 2022 4:00 am,269.8852,286.2635,261.6053,238.4478,309.1787,289.3142,34.7695,214.7695
Jan 14 2022 8:00 am,270.055,286.271,261.5128,238.5676,309.2143,289.3334,34.7606,214.7606
Jan 14 2022 12:00 pm,270.2247,286.2733,261.4208,238.6874,309.2499,289.3527,34.7518,214.7518
Jan 14 2022 4:00 pm,270.3944,286.2702,261.3295,238.8073,309.2855,289.3719,34.743,214.743
Jan 14 2022 8:00 pm,270.5641,286.2618,261.2389,238.9271,309.3212,289.3912,34.7341,214.7341
Jan 15 2022 0:00 am,270.7338,286.248,261.1489,239.047,309.3569,289.4104,34.7253,214.7253
Jan 15 2022 4:00 am,270.9036,286.2288,261.0596,239.1669,309.3926,289.4297,34.7165,214.7165
Jan 15 2022 8:00 am,271.0733,286.2042,260.9709,239.2868,309.4284,289.449,34.7077,214.7077
Jan 15 2022 12:00 pm,271.243,286.1742,260.883,239.4068,309.4642,289.4683,34.6988,214.6988
Jan 15 2022 4:00 pm,271.4127,286.1388,260.7957,239.5267,309.5,289.4876,34.69,214.69
Jan 15 2022 8:00 pm,271.5824,286.0979,260.7092,239.6467,309.5359,289.507,34.6812,214.6812
Jan 16 2022 0:00 am,271.752,286.0515,260.6235,239.7667,309.5718,289.5263,34.6723,214.6723
Jan 16 2022 4:00 am,271.9217,285.9996,260.5385,239.8867,309.6077,289.5457,34.6635,214.6635
Jan 16 2022 8:00 am,272.0914,285.9423,260.4542,240.0067,309.6436,289.565,34.6547,214.6547
Jan 16 2022 12:00 pm,272.2611,285.8796,260.3708,240.1267,309.6796,289.5844,34.6459,214.6459
Jan 16 2022 4:00 pm,272.4308,285.8114,260.2882,240.2468,309.7156,289.6038,34.637,214.637
Jan 16 2022 8:00 pm,272.6004,285.7378,260.2063,240.3668,309.7517,289.6232,34.6282,214.6282
Jan 17 2022 0:00 am,272.7701,285.6588,260.1254,240.4869,309.7878,289.6426,34.6194,214.6194
Jan 17 2022 4:00 am,272.9397,285.5744,260.0452,240.607,309.8239,289.662,34.6105,214.6105
Jan 17 2022 8:00 am,273.1094,285.4847,259.9659,240.7272,309.86,289.6814,34.6017,214.6017
Jan 17 2022 12:00 pm,273.279,285.3897,259.8875,240.8473,309.8962,289.7008,34.5929,214.5929
Jan 17 2022 4:00 pm,273.4487,285.2895,259.8099,240.9674,309.9324,289.7203,34.5841,214.5841
Jan 17 2022 8:00 pm,273.6183,285.1841,259.7333,241.0876,309.9686,289.7397,34.5752,214.5752
Jan 18 2022 0:00 am,273.788,285.0735,259.6575,241.2078,310.0049,289.7592,34.5664,214.5664
Jan 18 2022 4:00 am,273.9576,284.9578,259.5827,241.328,310.0412,289.7787,34.5576,214.5576
Jan 18 2022 8:00 am,274.1272,284.8372,259.5087,241.4482,310.0775,289.7981,34.5487,214.5487
Jan 18 2022 12:00 pm,274.2969,284.7116,259.4358,241.5685,310.1138,289.8176,34.5399,214.5399
Jan 18 2022 4:00 pm,274.4665,284.5811,259.3637,241.6888,310.1502,289.8371,34.5311,214.5311
Jan 18 2022 8:00 pm,274.6361,284.4459,259.2926,241.809,310.1866,289.8566,34.5222,214.5222
Jan 19 2022 0:00 am,274.8057,284.306,259.2225,241.9293,310.2231,289.8761,34.5134,214.5134
Jan 19 2022 4:00 am,274.9753,284.1615,259.1534,242.0496,310.2595,289.8957,34.5046,214.5046
Jan 19 2022 8:00 am,275.1449,284.0125,259.0852,242.17,310.296,289.9152,34.4958,214.4958
Jan 19 2022 12:00 pm,275.3145,283.8592,259.0181,242.2903,310.3325,289.9347,34.4869,214.4869
Jan 19 2022 4:00 pm,275.4841,283.7016,258.9519,242.4107,310.3691,289.9543,34.4781,214.4781
Jan 19 2022 8:00 pm,275.6537,283.5399,258.8868,242.5311,310.4057,289.9738,34.4693,214.4693
Jan 20 2022 0:00 am,275.8233,283.3742,258.8227,242.6515,310.4423,289.9934,34.4604,214.4604
Jan 20 2022 4:00 am,275.9929,283.2046,258.7596,242.7719,310.4789,290.013,34.4516,214.4516
Jan 20 2022 8:00 am,276.1624,283.0313,258.6975,242.8923,310.5156,290.0326,34.4428,214.4428
Jan 20 2022 12:00 pm,276.332,282.8543,258.6365,243.0128,310.5523,290.0522,34.4339,214.4339
Jan 20 2022 4:00 pm,276.5016,282.6739,258.5766,243.1332,310.589,290.0718,34.4251,214.4251
Jan 20 2022 8:00 pm,276.6711,282.4902,258.5177,243.2537,310.6257,290.0914,34.4163,214.4163
Jan 21 2022 0:00 am,276.8407,282.3034,258.4599,243.3742,310.6625,290.111,34.4074,214.4074
Jan 21 2022 4:00 am,277.0103,282.1135,258.4031,243.4947,310.6993,290.1306,34.3986,214.3986
Jan 21 2022 8:00 am,277.1798,281.9208,258.3474,243.6153,310.7362,290.1502,34.3898,214.3898
Jan 21 2022 12:00 pm,277.3494,281.7255,258.2928,243.7358,310.773,290.1699,34.3809,214.3809
Jan 21 2022 4:00 pm,277.5189,281.5276,258.2394,243.8564,310.8099,290.1895,34.3721,214.3721
Jan 21 2022 8:00 pm,277.6884,281.3274,258.187,243.977,310.8468,290.2092,34.3632,214.3632
Jan 22 2022 0:00 am,277.858,281.1251,258.1357,244.0976,310.8838,290.2288,34.3544,214.3544
Jan 22 2022 4:00 am,278.0275,280.9208,258.0855,244.2182,310.9207,290.2485,34.3456,214.3456
Jan 22 2022 8:00 am,278.197,280.7147,258.0364,244.3389,310.9577,290.2682,34.3367,214.3367
Jan 22 2022 12:00 pm,278.3666,280.5069,257.9885,244.4595,310.9947,290.2879,34.3279,214.3279
Jan 22 2022 4:00 pm,278.5361,280.2977,257.9416,244.5802,311.0318,290.3075,34.3191,214.3191
Jan 22 2022 8:00 pm,278.7056,280.0873,257.8959,244.7009,311.0689,290.3272,34.3102,214.3102
Jan 23 2022 0:00 am,278.8751,279.8758,257.8514,244.8216,311.106,290.3469,34.3014,214.3014
Jan 23 2022 4:00 am,279.0446,279.6634,257.8079,244.9424,311.1431,290.3667,34.2926,214.2926
Jan 23 2022 8:00 am,279.2141,279.4502,257.7656,245.0631,311.1803,290.3864,34.2837,214.2837
Jan 23 2022 12:00 pm,279.3836,279.2366,257.7245,245.1839,311.2174,290.4061,34.2749,214.2749
Jan 23 2022 4:00 pm,279.5531,279.0226,257.6844,245.3047,311.2546,290.4258,34.266,214.266
Jan 23 2022 8:00 pm,279.7226,278.8085,257.6456,245.4255,311.2919,290.4456,34.2572,214.2572
Jan 24 2022 0:00 am,279.8921,278.5943,257.6079,245.5463,311.3291,290.4653,34.2484,214.2484
Jan 24 2022 4:00 am,280.0616,278.3804,257.5713,245.6671,311.3664,290.4851,34.2395,214.2395
Jan 24 2022 8:00 am,280.2311,278.1668,257.5359,245.788,311.4037,290.5048,34.2307,214.2307
Jan 24 2022 12:00 pm,280.4006,277.9538,257.5016,245.9089,311.4411,290.5246,34.2219,214.2219
Jan 24 2022 4:00 pm,280.5701,277.7414,257.4685,246.0298,311.4785,290.5444,34.213,214.213
Jan 24 2022 8:00 pm,280.7396,277.53,257.4366,246.1507,311.5158,290.5641,34.2042,214.2042
Jan 25 2022 0:00 am,280.909,277.3196,257.4058,246.2716,311.5533,290.5839,34.1953,214.1953
Jan 25 2022 4:00 am,281.0785,277.1105,257.3761,246.3925,311.5907,290.6037,34.1865,214.1865
Jan 25 2022 8:00 am,281.248,276.9027,257.3477,246.5135,311.6282,290.6235,34.1777,214.1777
Jan 25 2022 12:00 pm,281.4174,276.6964,257.3204,246.6345,311.6657,290.6433,34.1688,214.1688
Jan 25 2022 4:00 pm,281.5869,276.4918,257.2942,246.7555,311.7032,290.6631,34.16,214.16
Jan 25 2022 8:00 pm,281.7563,276.289,257.2693,246.8765,311.7407,290.683,34.1512,214.1512
Jan 26 2022 0:00 am,281.9258,276.0883,257.2455,246.9975,311.7783,290.7028,34.1423,214.1423
Jan 26 2022 4:00 am,282.0952,275.8896,257.2228,247.1186,311.8159,290.7226,34.1335,214.1335
Jan 26 2022 8:00 am,282.2647,275.6931,257.2013,247.2397,311.8535,290.7424,34.1247,214.1247
Jan 26 2022 12:00 pm,282.4341,275.499,257.181,247.3608,311.8912,290.7623,34.1158,214.1158
Jan 26 2022 4:00 pm,282.6036,275.3075,257.1618,247.4819,311.9289,290.7821,34.107,214.107
Jan 26 2022 8:00 pm,282.773,275.1185,257.1438,247.603,311.9666,290.802,34.0982,214.0982
Jan 27 2022 0:00 am,282.9424,274.9323,257.127,247.7241,312.0043,290.8218,34.0894,214.0894
Jan 27 2022 4:00 am,283.1119,274.7489,257.1113,247.8453,312.042,290.8417,34.0805,214.0805
Jan 27 2022 8:00 am,283.2813,274.5684,257.0968,247.9665,312.0798,290.8616,34.0717,214.0717
Jan 27 2022 12:00 pm,283.4507,274.391,257.0834,248.0877,312.1176,290.8815,34.0629,214.0629
Jan 27 2022 4:00 pm,283.6201,274.2168,257.0712,248.2089,312.1554,290.9013,34.054,214.054
Jan 27 2022 8:00 pm,283.7896,274.0457,257.0601,248.3301,312.1933,290.9212,34.0452,214.0452
Jan 28 2022 0:00 am,283.959,273.878,257.0502,248.4514,312.2311,290.9411,34.0364,214.0364
Jan 28 2022 4:00 am,284.1284,273.7137,257.0415,248.5726,312.269,290.961,34.0276,214.0276
Jan 28 2022 8:00 am,284.2978,273.5528,257.0339,248.6939,312.307,290.9809,34.0187,214.0187
Jan 28 2022 12:00 pm,284.4672,273.3955,257.0274,248.8152,312.3449,291.0008,34.0099,214.0099
Jan 28 2022 4:00 pm,284.6366,273.2418,257.0221,248.9365,312.3829,291.0207,34.0011,214.0011
Jan 28 2022 8:00 pm,284.8059,273.0918,257.0179,249.0579,312.4208,291.0406,33.9923,213.9923
Jan 29 2022 0:00 am,284.9753,272.9454,257.0148,249.1792,312.4589,291.0606,33.9834,213.9834
Jan 29 2022 4:00 am,285.1447,272.8029,257.0129,249.3006,312.4969,291.0805,33.9746,213.9746
Jan 29 2022 8:00 am,285.3141,272.6641,257.0121,249.422,312.5349,291.1004,33.9658,213.9658
Jan 29 2022 12:00 pm,285.4834,272.5293,257.0125,249.5434,312.573,291.1203,33.957,213.957
Jan 29 2022 4:00 pm,285.6528,272.3983,257.0139,249.6648,312.6111,291.1403,33.9481,213.9481
Jan 29 2022 8:00 pm,285.8222,272.2712,257.0165,249.7862,312.6493,291.1602,33.9393,213.9393
Jan 30 2022 0:00 am,285.9915,272.1482,257.0202,249.9076,312.6874,291.1802,33.9305,213.9305
Jan 30 2022 4:00 am,286.1608,272.0291,257.025,250.0291,312.7256,291.2001,33.9217,213.9217
Jan 30 2022 8:00 am,286.3302,271.914,257.031,250.1506,312.7638,291.22,33.9128,213.9128
Jan 30 2022 12:00 pm,286.4995,271.8029,257.038,250.2721,312.802,291.24,33.904,213.904
Jan 30 2022 4:00 pm,286.6688,271.6959,257.0462,250.3936,312.8402,291.26,33.8952,213.8952
Jan 30 2022 8:00 pm,286.8382,271.5929,257.0554,250.5151,312.8785,291.2799,33.8864,213.8864
Jan 31 2022 0:00 am,287.0075,271.494,257.0657,250.6367,312.9167,291.2999,33.8775,213.8775
Jan 31 2022 4:00 am,287.1768,271.3992,257.0772,250.7582,312.955,291.3198,33.8687,213.8687
Jan 31 2022 8:00 am,287.3461,271.3084,257.0897,250.8798,312.9934,291.3398,33.8599,213.8599
Jan 31 2022 12:00 pm,287.5153,271.2217,257.1033,251.0014,313.0317,291.3598,33.851,213.851
Jan 31 2022 4:00 pm,287.6846,271.139,257.118,251.123,313.0701,291.3797,33.8422,213.8422
Jan 31 2022 8:00 pm,287.8539,271.0604,257.1338,251.2446,313.1084,291.3997,33.8334,213.8334
Feb 1 2022 0:00 am,288.0232,270.9859,257.1506,251.3662,313.1468,291.4197,33.8246,213.8246
Feb 1 2022 4:00 am,288.1924,270.9154,257.1685,251.4879,313.1853,291.4396,33.8157,213.8157
Feb 1 2022 8:00 am,288.3617,270.8489,257.1875,251.6096,313.2237,291.4596,33.8069,213.8069
Feb 1 2022 12:00 pm,288.5309,270.7864,257.2075,251.7312,313.2621,291.4796,33.7981,213.7981
Feb 1 2022 4:00 pm,288.7001,270.7279,257.2286,251.8529,313.3006,291.4996,33.7892,213.7892
Feb 1 2022 8:00 pm,288.8694,270.6733,257.2507,251.9746,313.3391,291.5196,33.7804,213.7804
Feb 2 2022 0:00 am,289.0386,270.6227,257.2739,252.0964,313.3776,291.5395,33.7716,213.7716
Feb 2 2022 4:00 am,289.2078,270.576,257.2981,252.2181,313.4162,291.5595,33.7627,213.7627
Feb 2 2022 8:00 am,289.377,270.5333,257.3233,252.3398,313.4547,291.5795,33.7539,213.7539
Feb 2 2022 12:00 pm,289.5461,270.4943,257.3496,252.4616,313.4933,291.5995,33.7451,213.7451
Feb 2 2022 4:00 pm,289.7153,270.4593,257.3769,252.5834,313.5319,291.6195,33.7362,213.7362
Feb 2 2022 8:00 pm,289.8845,270.428,257.4053,252.7052,313.5705,291.6394,33.7274,213.7274
Feb 3 2022 0:00 am,290.0536,270.4005,257.4346,252.827,313.6091,291.6594,33.7186,213.7186
Feb 3 2022 4:00 am,290.2228,270.3768,257.465,252.9488,313.6478,291.6794,33.7097,213.7097
Feb 3 2022 8:00 am,290.3919,270.3568,257.4964,253.0707,313.6865,291.6994,33.7009,213.7009
Feb 3 2022 12:00 pm,290.561,270.3404,257.5288,253.1925,313.7252,291.7194,33.6921,213.6921
Feb 3 2022 4:00 pm,290.7302,270.3277,257.5622,253.3144,313.7639,291.7394,33.6832,213.6832
Feb 3 2022 8:00 pm,290.8993,270.3187,257.5965,253.4363,313.8026,291.7594,33.6744,213.6744
Feb 4 2022 0:00 am,291.0684,270.3132,257.6319,253.5581,313.8413,291.7794,33.6656,213.6656
Feb 4 2022 4:00 am,291.2374,270.3112,257.6683,253.6801,313.8801,291.7993,33.6567,213.6567
Feb 4 2022 8:00 am,291.4065,270.3128,257.7056,253.802,313.9189,291.8193,33.6479,213.6479
Feb 4 2022 12:00 pm,291.5756,270.3178,257.7439,253.9239,313.9577,291.8393,33.639,213.639
Feb 4 2022 4:00 pm,291.7446,270.3262,257.7832,254.0459,313.9965,291.8592,33.6302,213.6302
Feb 4 2022 8:00 pm,291.9137,270.3381,257.8235,254.1678,314.0353,291.8792,33.6214,213.6214
Feb 5 2022 0:00 am,292.0827,270.3533,257.8647,254.2898,314.0741,291.8992,33.6125,213.6125
Feb 5 2022 4:00 am,292.2517,270.3718,257.9069,254.4118,314.113,291.9191,33.6037,213.6037
Feb 5 2022 8:00 am,292.4208,270.3936,257.95,254.5338,314.1519,291.9391,33.5949,213.5949
Feb 5 2022 12:00 pm,292.5898,270.4186,257.9941,254.6559,314.1908,291.9591,33.586,213.586
Feb 5 2022 4:00 pm,292.7587,270.4468,258.0391,254.7779,314.2297,291.9791,33.5772,213.5772
Feb 5 2022 8:00 pm,292.9277,270.4782,258.0851,254.9,314.2686,291.9991,33.5683,213.5683
Feb 6 2022 0:00 am,293.0967,270.5127,258.132,255.022,314.3076,292.019,33.5595,213.5595
Feb 6 2022 4:00 am,293.2657,270.5503,258.1798,255.1441,314.3466,292.039,33.5507,213.5507
Feb 6 2022 8:00 am,293.4346,270.5909,258.2285,255.2662,314.3855,292.059,33.5418,213.5418
Feb 6 2022 12:00 pm,293.6035,270.6345,258.2782,255.3883,314.4245,292.079,33.533,213.533
Feb 6 2022 4:00 pm,293.7725,270.6811,258.3288,255.5105,314.4636,292.099,33.5242,213.5242
Feb 6 2022 8:00 pm,293.9414,270.7306,258.3803,255.6326,314.5026,292.119,33.5153,213.5153
Feb 7 2022 0:00 am,294.1103,270.783,258.4327,255.7548,314.5416,292.1389,33.5065,213.5065
Feb 7 2022 4:00 am,294.2792,270.8383,258.486,255.8769,314.5807,292.1589,33.4977,213.4977
Feb 7 2022 8:00 am,294.4481,270.8963,258.5401,255.9991,314.6198,292.1789,33.4888,213.4888
Feb 7 2022 12:00 pm,294.6169,270.9571,258.5952,256.1213,314.6589,292.1989,33.48,213.48
Feb 7 2022 4:00 pm,294.7858,271.0207,258.6512,256.2435,314.698,292.2189,33.4712,213.4712
Feb 7 2022 8:00 pm,294.9546,271.0869,258.708,256.3658,314.7371,292.2388,33.4623,213.4623
Feb 8 2022 0:00 am,295.1235,271.1558,258.7657,256.488,314.7763,292.2588,33.4535,213.4535
Feb 8 2022 4:00 am,295.2923,271.2274,258.8243,256.6103,314.8155,292.2788,33.4447,213.4447
Feb 8 2022 8:00 am,295.4611,271.3015,258.8838,256.7325,314.8546,292.2988,33.4358,213.4358
Feb 8 2022 12:00 pm,295.6299,271.3781,258.9441,256.8548,314.8938,292.3187,33.427,213.427
Feb 8 2022 4:00 pm,295.7987,271.4573,259.0053,256.9771,314.933,292.3387,33.4182,213.4182
Feb 8 2022 8:00 pm,295.9675,271.539,259.0673,257.0995,314.9723,292.3587,33.4093,213.4093
Feb 9 2022 0:00 am,296.1362,271.6231,259.1302,257.2218,315.0115,292.3786,33.4005,213.4005
Feb 9 2022 4:00 am,296.305,271.7096,259.1939,257.3442,315.0508,292.3986,33.3917,213.3917
Feb 9 2022 8:00 am,296.4737,271.7984,259.2584,257.4665,315.09,292.4185,33.3828,213.3828
Feb 9 2022 12:00 pm,296.6425,271.8896,259.3238,257.5889,315.1293,292.4385,33.374,213.374
Feb 9 2022 4:00 pm,296.8112,271.9832,259.39,257.7113,315.1686,292.4584,33.3652,213.3652
Feb 9 2022 8:00 pm,296.9799,272.079,259.457,257.8337,315.2079,292.4784,33.3563,213.3563
Feb 10 2022 0:00 am,297.1486,272.177,259.5249,257.9561,315.2472,292.4983,33.3475,213.3475
Feb 10 2022 4:00 am,297.3173,272.2772,259.5935,258.0786,315.2866,292.5183,33.3387,213.3387
Feb 10 2022 8:00 am,297.486,272.3796,259.663,258.201,315.3259,292.5382,33.3299,213.3299
Feb 10 2022 12:00 pm,297.6546,272.4842,259.7332,258.3235,315.3653,292.5582,33.321,213.321
Feb 10 2022 4:00 pm,297.8233,272.5909,259.8043,258.446,315.4047,292.5781,33.3122,213.3122
Feb 10 2022 8:00 pm,297.9919,272.6996,259.8762,258.5685,315.4441,292.598,33.3034,213.3034
Feb 11 2022 0:00 am,298.1605,272.8104,259.9488,258.691,315.4835,292.618,33.2945,213.2945
Feb 11 2022 4:00 am,298.3292,272.9232,260.0222,258.8135,315.5229,292.6379,33.2857,213.2857
Feb 11 2022 8:00 am,298.4978,273.0381,260.0964,258.936,315.5624,292.6578,33.2769,213.2769
Feb 11 2022 12:00 pm,298.6664,273.1549,260.1714,259.0586,315.6018,292.6777,33.268,213.268
Feb 11 2022 4:00 pm,298.8349,273.2736,260.2472,259.1812,315.6413,292.6977,33.2592,213.2592
Feb 11 2022 8:00 pm,299.0035,273.3942,260.3237,259.3038,315.6808,292.7176,33.2504,213.2504
Feb 12 2022 0:00 am,299.1721,273.5167,260.401,259.4264,315.7202,292.7375,33.2416,213.2416
Feb 12 2022 4:00 am,299.3406,273.6411,260.479,259.549,315.7597,292.7574,33.2327,213.2327
Feb 12 2022 8:00 am,299.5091,273.7673,260.5578,259.6716,315.7993,292.7773,33.2239,213.2239
